/content/101_ObjectCategories/Motorbikes/image_0071.jpg,[ 6.143941  0.       24.990503  0.       ...  4.159787  0.        0.       25.740507]
/content/101_ObjectCategories/Motorbikes/image_0588.jpg,[ 0.        6.863711 23.220934 37.68997  ...  6.037447 10.965402  3.743469  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0194.jpg,[ 0.        0.       26.653025 21.721266 ...  0.        4.634306  6.425558  1.891377]
/content/101_ObjectCategories/Motorbikes/image_0726.jpg,[ 0.        3.610039 33.61535  29.007408 ...  0.       11.97233  21.687733  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0385.jpg,[ 0.        0.       36.545715 28.762186 ...  2.188451 16.03843   5.488949  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0489.jpg,[ 0.        2.735819 34.966454 40.63572  ...  0.        8.658915  9.767338  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0233.jpg,[ 1.97601   5.654778 31.145323  0.       ...  0.        9.414025  6.453382  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0445.jpg,[ 0.        0.       29.733217 25.062101 ...  2.013183  6.318127  0.        0.      ]
/content/101_ObjectCategories/Motorbikes/image_0760.jpg,[ 0.        0.       21.050356 23.774862 ...  0.       13.669806 11.697011  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0167.jpg,[ 0.        0.       17.070469 56.11637  ... 15.044024 18.454966 24.62742   0.      ]
/content/101_ObjectCategories/Motorbikes/image_0003.jpg,[ 0.        0.       35.082493 12.030872 ...  1.562514  7.345011 11.895765  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0143.jpg,[ 0.        0.       29.540075 40.036156 ...  5.601743 29.240286 25.93644   0.      ]
/content/101_ObjectCategories/Motorbikes/image_0539.jpg,[16.383295  0.       11.32722  43.381622 ...  4.022566  4.012795  9.96258   0.      ]
/content/101_ObjectCategories/Motorbikes/image_0025.jpg,[ 8.387153  1.171003 24.398981 20.990732 ...  6.932314  0.        5.760544  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0620.jpg,[ 0.        0.       44.570206 36.64033  ... 10.621302 10.559803  0.165356  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0352.jpg,[ 8.864851  0.       16.323029 48.13904  ...  0.       22.637419 22.557594  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0372.jpg,[ 0.       14.431673 29.141218 15.77872  ...  0.        9.537438 11.42066   0.      ]
/content/101_ObjectCategories/Motorbikes/image_0493.jpg,[ 0.        6.612001 22.777689 30.593868 ...  0.       14.256524 28.568605  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0587.jpg,[ 0.       14.62957  13.998414 37.952026 ...  7.632264  6.253455  5.94298   0.      ]
/content/101_ObjectCategories/Motorbikes/image_0246.jpg,[ 0.        0.       49.97167  15.599156 ...  0.        6.478569  2.909063  2.482284]
/content/101_ObjectCategories/Motorbikes/image_0415.jpg,[ 0.        0.       26.218296 20.764044 ...  0.       14.559831  6.944078  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0010.jpg,[ 6.70753   0.       15.908377 36.146526 ...  0.       16.934244 12.658748  3.716047]
/content/101_ObjectCategories/Motorbikes/image_0478.jpg,[ 6.164012  7.721336  8.04384  19.8389   ...  0.       11.349295 15.905434  0.21096 ]
/content/101_ObjectCategories/Motorbikes/image_0283.jpg,[ 5.239814  0.        3.540528 35.69589  ...  0.       17.15387  28.12916   0.      ]
/content/101_ObjectCategories/Motorbikes/image_0775.jpg,[ 0.        2.577747 12.454259 18.769373 ... 11.84729  11.075265 12.951647  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0264.jpg,[ 0.        0.       27.419077 26.754965 ... 11.076933 12.066641 11.974391  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0210.jpg,[ 4.685415  3.113739  7.601304  9.76393  ... 20.25281   0.        2.881756  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0316.jpg,[ 0.        0.       37.06761  22.953264 ...  0.        4.228504 12.014557  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0584.jpg,[ 0.        0.675708 24.635473 30.623419 ...  2.987321 15.446125 11.158581  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0304.jpg,[ 7.111979  0.       24.00556  12.183828 ...  0.594247  0.        0.       25.004507]
/content/101_ObjectCategories/Motorbikes/image_0171.jpg,[ 2.516227  0.       15.14907  21.012201 ...  9.154951 31.383701  2.19473   0.      ]
/content/101_ObjectCategories/Motorbikes/image_0313.jpg,[ 0.        0.       29.234106 15.16918  ...  0.       18.103853  0.        0.      ]
/content/101_ObjectCategories/Motorbikes/image_0041.jpg,[ 4.164613  0.977834 26.100687 26.951195 ...  0.960908  4.955862  0.        0.      ]
/content/101_ObjectCategories/Motorbikes/image_0500.jpg,[ 7.413987  1.510979 18.534462 12.551252 ...  0.        0.        3.485862  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0314.jpg,[ 0.        0.       20.709963 27.792784 ...  0.        0.       16.352667  6.155093]
/content/101_ObjectCategories/Motorbikes/image_0020.jpg,[ 1.990973  0.       21.7144   34.591328 ...  5.426723 20.620457 14.662273  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0135.jpg,[ 0.        0.        9.411465  3.919254 ...  7.933494 12.965751  0.        3.422346]
/content/101_ObjectCategories/Motorbikes/image_0163.jpg,[ 9.378522  0.       21.71175  19.906734 ...  0.        4.177983  9.720207 15.814608]
/content/101_ObjectCategories/Motorbikes/image_0047.jpg,[ 0.211215  6.520255 21.806135 24.411226 ...  7.076176 17.209621 17.1033    0.      ]
/content/101_ObjectCategories/Motorbikes/image_0136.jpg,[ 5.841168  0.       13.525399 20.342808 ...  0.       11.322338 32.11627   0.      ]
/content/101_ObjectCategories/Motorbikes/image_0333.jpg,[ 7.138521  0.        8.524526 31.144083 ...  0.        0.       26.387814  1.605501]
/content/101_ObjectCategories/Motorbikes/image_0773.jpg,[ 0.       14.610476 14.474264 26.381123 ...  0.       18.834457  7.206459  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0344.jpg,[ 0.        0.       12.872642 13.84701  ...  4.426556 13.860855  0.645571  4.980134]
/content/101_ObjectCategories/Motorbikes/image_0479.jpg,[ 0.        7.239482 28.770685 19.130806 ...  2.492631 12.398091  0.        0.      ]
/content/101_ObjectCategories/Motorbikes/image_0357.jpg,[ 7.673523  0.       27.29642  22.323137 ...  0.        0.        0.        5.94921 ]
/content/101_ObjectCategories/Motorbikes/image_0728.jpg,[ 0.        4.424752 27.843431 23.972826 ...  0.159704  3.402957  9.777853  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0120.jpg,[ 0.        0.       16.773949  4.510813 ...  0.        1.730388  3.429549  5.844901]
/content/101_ObjectCategories/Motorbikes/image_0126.jpg,[ 0.        1.977526 14.063132  0.       ...  0.        8.512138  5.629469  6.870176]
/content/101_ObjectCategories/Motorbikes/image_0103.jpg,[10.936071  0.       13.884976 16.25382  ...  0.       21.80329   4.079845  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0064.jpg,[ 9.421483  1.949099 12.37527  22.884657 ...  0.        8.380837  0.        1.193805]
/content/101_ObjectCategories/Motorbikes/image_0384.jpg,[ 0.        0.       18.242666 31.217901 ...  8.358236 11.152411  6.61558   0.097867]
/content/101_ObjectCategories/Motorbikes/image_0666.jpg,[ 7.487349  2.580897 13.25739  21.849308 ...  4.196395  7.226328  6.782361  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0184.jpg,[ 0.        0.        9.142068 36.130802 ...  0.       14.367099 28.851704  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0435.jpg,[ 0.        0.       30.113272 22.274778 ...  0.       19.453539  6.543929  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0782.jpg,[ 8.389543  0.       19.290771 24.569134 ...  0.        3.534703  4.03012   0.      ]
/content/101_ObjectCategories/Motorbikes/image_0730.jpg,[12.039841  0.       25.563154 11.134075 ...  0.        6.282379 19.601484 10.107915]
/content/101_ObjectCategories/Motorbikes/image_0657.jpg,[ 6.78022   0.       19.704947  8.234205 ...  0.        0.        0.        3.20675 ]
/content/101_ObjectCategories/Motorbikes/image_0267.jpg,[ 0.        7.163136 19.988916 21.595842 ... 15.178057  2.226413 12.238901  3.075809]
/content/101_ObjectCategories/Motorbikes/image_0094.jpg,[12.945761  0.413393  7.426524  6.277013 ...  0.        9.006036 17.242601  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0521.jpg,[ 0.        0.       20.143896  6.952992 ...  5.259918 14.583754  0.        5.650218]
/content/101_ObjectCategories/Motorbikes/image_0422.jpg,[ 0.        0.       16.067713 24.568283 ...  2.834321 18.570028  0.        0.      ]
/content/101_ObjectCategories/Motorbikes/image_0009.jpg,[ 0.        0.       21.687155 31.055477 ...  0.       21.341827 20.287739  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0792.jpg,[ 0.        9.23813  25.941729 45.50997  ...  0.       19.190298 25.349009  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0679.jpg,[ 5.875962 15.635266  7.989304 19.331547 ...  0.        1.429442 20.180696  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0770.jpg,[ 7.728693 14.762741 28.112043  0.       ...  4.504655  0.        0.        4.589883]
/content/101_ObjectCategories/Motorbikes/image_0443.jpg,[ 1.417211  0.       24.663576 28.3063   ...  0.        0.128553  3.999494  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0767.jpg,[ 3.881052  0.       25.349081 39.627766 ...  0.        7.173933 29.61347   0.      ]
/content/101_ObjectCategories/Motorbikes/image_0377.jpg,[ 0.        0.       39.886055 31.642698 ...  4.039963  0.        0.        1.318881]
/content/101_ObjectCategories/Motorbikes/image_0383.jpg,[ 0.        0.       42.247765 13.812741 ... 10.538587  8.694169  3.148449  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0691.jpg,[ 0.        0.       23.195913 26.275242 ...  0.       18.224545  3.844802  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0718.jpg,[11.1553    0.        0.       24.44817  ...  3.397903  0.        4.772873  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0289.jpg,[ 0.        0.       18.082651 60.14596  ...  0.90777  33.43804  26.368982  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0432.jpg,[ 0.       16.76642  22.322493 20.506601 ...  0.       14.331944  6.934823  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0005.jpg,[ 6.536065  0.       19.60605  28.14313  ...  8.708036 13.664876 13.835133  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0261.jpg,[ 0.617292  0.       37.727863  4.217636 ...  2.649082 14.184169  6.458986  1.097748]
/content/101_ObjectCategories/Motorbikes/image_0591.jpg,[ 0.       10.012651 22.035692 27.067842 ... 10.663817 16.624443  0.        0.      ]
/content/101_ObjectCategories/Motorbikes/image_0522.jpg,[ 0.        0.       17.70955  28.741613 ...  8.418358 16.538351 25.911566  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0013.jpg,[ 9.345263  0.       21.59305  35.506374 ...  0.       12.302564 13.        0.      ]
/content/101_ObjectCategories/Motorbikes/image_0738.jpg,[ 0.        0.        9.890188 39.1124   ...  8.502753  0.        4.034101  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0255.jpg,[ 0.        0.       27.95399  25.376692 ...  0.       18.60245   6.225547  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0499.jpg,[ 0.        0.       18.979622 13.44889  ...  0.       10.222738  0.        5.711999]
/content/101_ObjectCategories/Motorbikes/image_0497.jpg,[ 5.726789  3.314771 16.703808 16.24718  ...  0.        7.734549  4.796167  2.368311]
/content/101_ObjectCategories/Motorbikes/image_0611.jpg,[ 0.       17.178144 24.024345 28.186823 ...  8.283861  9.918227  0.        4.652269]
/content/101_ObjectCategories/Motorbikes/image_0451.jpg,[18.479666  0.        4.522202 37.848705 ...  0.        0.       21.091196  7.206878]
/content/101_ObjectCategories/Motorbikes/image_0715.jpg,[ 0.        0.       36.135117 23.040277 ... 15.738576 14.951462  8.290082  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0753.jpg,[ 0.        5.371101 26.366055  9.473069 ... 10.548883 10.445092  0.       11.948792]
/content/101_ObjectCategories/Motorbikes/image_0643.jpg,[ 0.        1.686537 40.244534 22.52855  ...  7.018908  3.356886  0.        0.      ]
/content/101_ObjectCategories/Motorbikes/image_0216.jpg,[ 2.597856  0.       19.828165  0.       ...  4.948706  1.551459  0.       13.166924]
/content/101_ObjectCategories/Motorbikes/image_0440.jpg,[ 0.        0.       30.283854 39.406666 ...  0.        6.927135  7.336198  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0461.jpg,[ 0.        8.188544 13.112564 16.947912 ...  0.       15.870965  5.813619  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0739.jpg,[ 0.        0.       23.559874 39.760246 ...  0.        0.392931  8.449574  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0165.jpg,[ 0.        0.       18.808086 37.29482  ...  0.       22.221874  8.068066  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0345.jpg,[ 0.        0.        7.742479 28.380375 ...  0.       14.232164 23.630606  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0721.jpg,[10.600898  0.       19.37538  26.3475   ... 12.304949 11.388518  2.712262  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0654.jpg,[ 1.288553 21.293938 19.002321 15.662649 ...  2.542942  0.963941  0.        7.963014]
/content/101_ObjectCategories/Motorbikes/image_0036.jpg,[ 2.47471   0.       12.069074 26.728848 ...  0.       19.630632 33.211567  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0129.jpg,[ 7.6172    4.08698   2.629192 21.912226 ...  7.119251 20.486954  6.14932   0.      ]
/content/101_ObjectCategories/Motorbikes/image_0354.jpg,[ 0.        9.749784 18.42489  22.833376 ...  6.223712  9.810853  2.733659  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0268.jpg,[ 0.493159  0.       34.70725  22.780535 ...  0.       17.511667  0.        0.      ]
/content/101_ObjectCategories/Motorbikes/image_0115.jpg,[ 0.        7.55538  31.595274 18.641806 ...  3.902271  8.571055  0.        0.      ]
/content/101_ObjectCategories/Motorbikes/image_0719.jpg,[ 0.        0.       33.113876 17.68128  ...  5.235704  0.703344  0.        0.      ]
/content/101_ObjectCategories/Motorbikes/image_0104.jpg,[ 0.        0.       24.823236  7.078069 ...  9.171768 15.200401  6.337545  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0642.jpg,[ 0.334431  0.106088 31.365639 29.75194  ...  6.837355 23.889612  8.93902   0.251681]
/content/101_ObjectCategories/Motorbikes/image_0570.jpg,[16.90819   0.967214 12.077354 28.40811  ...  0.        9.809886 16.176975  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0253.jpg,[ 0.        0.       31.21552  23.947163 ...  0.       24.931784  9.142279  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0477.jpg,[ 0.       10.592044 16.825882 25.176525 ...  0.       20.21266  15.238637  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0468.jpg,[ 3.052043  4.502301 32.4117   43.52681  ...  0.       11.668794 16.181211  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0045.jpg,[13.345883  0.       25.512728 23.012487 ...  5.771417  0.        5.763235  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0615.jpg,[ 7.383209  0.9631   28.810793 11.368738 ...  0.        0.        0.        0.      ]
/content/101_ObjectCategories/Motorbikes/image_0745.jpg,[17.226194 11.980203 17.543306 34.107964 ...  0.        0.        5.641135  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0727.jpg,[ 0.        5.983041 33.617554 19.940454 ...  4.545065  4.06923   9.624576  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0070.jpg,[ 9.530759  0.       20.399899 30.47935  ...  0.        9.275354  3.826521  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0112.jpg,[ 0.        0.       36.773926 26.645443 ... 12.710271 23.913662  1.664573  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0360.jpg,[ 0.        0.       32.87182  11.70401  ... 11.484228 13.35806   0.        0.      ]
/content/101_ObjectCategories/Motorbikes/image_0538.jpg,[ 0.        2.609915 10.360007  5.034934 ...  0.        0.        5.23145   0.      ]
/content/101_ObjectCategories/Motorbikes/image_0241.jpg,[ 2.741531  0.       21.352966 24.894539 ... 15.659101 10.988521  3.816401  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0399.jpg,[ 0.        6.00552  10.556008 21.672382 ...  0.        0.        2.679404  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0014.jpg,[13.13933   0.       14.335782 25.717354 ...  0.       23.383799 13.431036  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0109.jpg,[ 0.        0.       23.04838  28.958874 ...  5.895682 23.67211  12.318047  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0717.jpg,[ 0.        0.       26.053915 26.625683 ... 14.354404 13.679179 15.009605  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0257.jpg,[ 3.574684  0.       31.259533 26.930777 ...  0.        9.276608 11.764408  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0117.jpg,[ 0.       14.129096 15.028696 24.584023 ...  0.        8.836745  3.203049  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0508.jpg,[11.533261  0.       26.439566 38.923294 ...  1.343991  0.       11.927    13.307673]
/content/101_ObjectCategories/Motorbikes/image_0694.jpg,[ 0.        0.       25.114511 25.084135 ...  4.197631 12.929066  6.057408  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0181.jpg,[ 0.        0.       35.63132  29.387487 ...  7.320848  0.       18.606657 11.300542]
/content/101_ObjectCategories/Motorbikes/image_0402.jpg,[ 7.495063  9.225081  9.802157 35.76766  ...  0.       19.027952 26.107069  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0676.jpg,[ 2.446651  0.       38.167236 15.024123 ...  4.420252 18.394455 11.143047  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0055.jpg,[ 8.253489  0.       21.622078 24.961203 ...  0.        5.082811  0.        0.      ]
/content/101_ObjectCategories/Motorbikes/image_0535.jpg,[ 0.        0.       39.68071  24.826458 ...  0.        0.        6.890808 11.296174]
/content/101_ObjectCategories/Motorbikes/image_0245.jpg,[ 0.        0.       24.327078 14.113727 ...  9.524853  5.230212  1.445761  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0293.jpg,[ 0.        0.       14.388721 23.590984 ...  0.       15.388152 12.859045  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0554.jpg,[ 7.443466  0.        8.694504 35.737373 ...  0.       17.903502 31.093718  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0790.jpg,[ 0.       10.43567  13.677941 22.90605  ...  2.433065 16.741926  8.333637  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0312.jpg,[ 0.        0.       16.745127 26.98538  ...  0.       12.714111 15.716245  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0416.jpg,[ 0.338087  0.       28.172693 33.05534  ...  0.       13.376241  0.571325  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0218.jpg,[ 0.        0.       13.468637 22.585175 ...  0.       18.12064  17.214848  1.377908]
/content/101_ObjectCategories/Motorbikes/image_0328.jpg,[ 0.        0.        7.562081  4.660633 ...  0.       15.865277  4.834731  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0285.jpg,[ 0.816841  0.       46.14698   5.041519 ...  0.       24.710764  3.742383  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0089.jpg,[ 0.        0.       37.091957 20.276627 ...  1.667336  8.13418  14.797341 19.227144]
/content/101_ObjectCategories/Motorbikes/image_0155.jpg,[ 0.056405  0.       15.323245 31.793186 ...  0.        4.27131  13.7507    2.745314]
/content/101_ObjectCategories/Motorbikes/image_0697.jpg,[ 8.622145  2.092534  9.221662 22.68353  ...  0.        0.        4.067762  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0362.jpg,[ 4.497245  0.       28.508738 27.978334 ...  0.       11.968137 13.243649  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0768.jpg,[17.65872   0.       14.624245 16.923851 ...  0.        1.681367 16.809952  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0756.jpg,[ 0.342462 18.854954 14.852066 30.467363 ...  0.        4.850357 22.401794  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0616.jpg,[ 0.        0.       24.775255 16.067085 ...  0.        5.779772  0.       13.572692]
/content/101_ObjectCategories/Motorbikes/image_0096.jpg,[16.383242 13.121326 11.039571  7.422873 ...  0.        0.        8.828985  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0560.jpg,[ 0.        0.        9.439437 27.767391 ...  0.        9.792592 25.380915  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0647.jpg,[ 4.351666 15.140021 19.107231 24.859652 ...  3.901628  6.657486  0.        0.      ]
/content/101_ObjectCategories/Motorbikes/image_0403.jpg,[10.268623 10.587908 19.180063 27.669458 ...  0.        8.0471   11.503257  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0001.jpg,[ 5.940323  0.        4.700908 37.03158  ...  6.024736  8.982518 17.859154  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0306.jpg,[ 2.852376  0.       46.98573   0.       ... 10.604885 10.027844  0.       14.266553]
/content/101_ObjectCategories/Motorbikes/image_0670.jpg,[ 0.        0.       26.270294 28.451246 ...  0.        6.563701  0.        0.      ]
/content/101_ObjectCategories/Motorbikes/image_0119.jpg,[ 0.        0.       12.281481 27.852562 ...  0.       22.556934 13.199034  0.      ]
/content/101_ObjectCategories/Motorbikes/image_0597.jpg,[21.185093  0.        0.       19.890076 ...  0.       18.36618  24.281034  7.104146]
